Mesh,Class,Number of faces,Number of vertices,Type of faces,Bounding box volume,Centroid,Normalized number of faces,Normalized number of vertices,Normalized bounding box volume,Normalized centroid
496,liquid_container,7642,3818,triangles,0.3858264150358175,[ 0.00013584 -0.00478075  0.00044109],7642,3818,0.37496749254875483,[ 5.53541293e-17  4.62205212e-17 -3.52920586e-17]
417,building,7272,3692,triangles,0.12181245561150461,[3.60942774e-04 6.96356443e-06 3.36518711e-05],7272,3692,0.12207664089631456,[ 2.12542154e-16 -1.21058514e-16  1.78622014e-17]
446,building,7638,4437,triangles,0.17572493471472603,[-0.02628915 -0.01385539  0.01283229],7638,4437,0.15068504642429995,[5.35156523e-17 2.44712909e-16 4.77293311e-18]
406,building,7643,4413,triangles,0.2203808522074786,[ 3.39417782e-05 -1.28097042e-02 -2.45832983e-04],7643,4413,0.2654390081034249,[-3.83659667e-19  1.42803160e-17 -1.66357348e-18]
437,building,7357,4300,triangles,0.18383033815338615,[-0.10510843  0.03358125  0.082103  ],7357,4300,0.2463721136223103,[-9.72064806e-16  5.51774388e-16  1.10564013e-16]
402,building,7451,3985,triangles,0.13390603265187814,[-0.00287162  0.0311704   0.00281463],7451,3985,0.16242956666312122,[-7.53962625e-17 -9.75728629e-17  1.97458110e-18]
409,building,8030,4976,triangles,0.03401059285396712,[-0.00158253  0.00218483  0.00033386],8030,4976,0.03433558448101383,[ 3.19278366e-17 -2.16474386e-16 -8.57321538e-18]
497,liquid_container,6012,3008,triangles,0.16855563945506946,[-4.20485898e-17 -4.27683155e-18 -1.08397149e-17],6012,3008,0.16855563945506932,[ 1.22261096e-17  3.64476475e-19 -1.36332656e-18]
408,building,9554,4811,triangles,0.35847811876259317,[-1.63196269e-05  1.93058495e-03 -5.33269615e-03],9554,4811,0.37019713031486734,[ 1.58433510e-16 -2.20028273e-16  5.46561572e-16]
451,building,6784,3375,triangles,0.11084995291755015,[ 0.00179074  0.00107776 -0.00202896],6784,3375,0.11204955610308137,[-5.93763721e-18  7.54170389e-17 -1.00980952e-16]
422,building,8384,4228,triangles,0.1999844092763367,[-0.00016451  0.00125756  0.0006334 ],8384,4228,0.20074635599830962,[-8.66160397e-16 -2.03650300e-16 -1.41398509e-15]
449,building,7640,4084,triangles,0.2588050546741936,[-0.00405997 -0.04558565  0.03092059],7640,4084,0.2161693180091617,[1.29127311e-18 3.39808712e-18 8.20162308e-17]
464,building,7642,5468,triangles,0.07970914344787822,[ 0.0001932  -0.02973449  0.00016269],7642,5468,0.09580513206136115,[-1.69584131e-16  6.17647849e-17  1.74182988e-17]
485,liquid_container,7643,4046,triangles,0.02354138934462174,[ 0.00021229  0.02789824 -0.00085848],7643,4046,0.020002830338590724,[ 8.74650492e-20 -4.28800834e-16  6.36586921e-19]
486,liquid_container,7642,4039,triangles,0.01823533488266943,[-0.00070309 -0.00060989  0.00076379],7642,4039,0.01830222735102193,[-4.88333893e-18  3.33242141e-16  4.30008701e-18]
442,building,7617,5899,triangles,0.18794832543820317,[-0.01089635 -0.00466312  0.01901887],7617,5899,0.20079169833793561,[ 2.06931720e-16 -1.83053173e-17 -3.21925154e-17]
414,building,7776,3972,triangles,0.735899901706902,[ 1.91639006e-10 -3.39741821e-03 -2.33596673e-10],7776,3972,0.7358999025530648,[-1.86574489e-16  9.01846573e-17 -1.01836129e-15]
421,building,7643,4763,triangles,0.18873877204407166,[ 0.00083125  0.00238578 -0.00108085],7643,4763,0.1883519527248177,[-8.40067978e-17 -5.48002169e-17  2.19690363e-17]
431,building,7631,4390,triangles,0.06951544142710717,[-0.00965354  0.00050961  0.0026744 ],7631,4390,0.06861427494843245,[ 6.70180186e-18 -1.46522885e-18  8.47841159e-18]
462,building,7642,4058,triangles,0.2198609918018397,[-0.0544076   0.04111356 -0.04765949],7642,4058,0.2969352467338126,[-2.29540936e-16  2.43528159e-17 -1.50026820e-15]
410,building,8304,4339,triangles,0.36035605008591476,[-0.00065023  0.0006577  -0.00285039],8304,4339,0.35426271767723744,[1.49584418e-17 3.57939140e-17 6.50935094e-17]
461,building,6348,3200,triangles,0.4336237533168029,[-0.00166664  0.01100865 -0.00113915],6348,3200,0.40619851344186125,[ 1.12765700e-16 -4.02134923e-16 -1.17347538e-16]
448,building,6064,3001,triangles,0.2826063343592412,[-0.00101481  0.00121862  0.00155464],6064,3001,0.2846827776446476,[-1.38835683e-17  6.33541130e-18  3.53904399e-17]
423,building,7642,3921,triangles,0.051672524050494786,[ 0.04702611  0.02488905 -0.0113396 ],7642,3921,0.06949445712188212,[ 2.19383014e-16 -4.39300471e-16  1.60382065e-16]
444,building,6177,3508,triangles,0.18968582695510317,[ 2.84043662e-17 -9.75559428e-18 -7.63515692e-18],6177,3508,0.18968582695510317,[-1.46848199e-17 -4.11428145e-19 -5.99735642e-18]
426,building,7106,3995,triangles,0.18638475308864258,[ 3.20787063e-17 -4.50897837e-18 -1.50206645e-17],7106,3995,0.1863847530886427,[4.66521746e-18 3.17851711e-19 2.22322508e-19]
457,building,6672,3632,triangles,0.24220746571191487,[-0.00348692  0.00573484 -0.00219454],6672,3632,0.23904605681519256,[-3.64735163e-16 -2.88222013e-16 -1.61352209e-15]
492,liquid_container,7591,3747,triangles,0.051223318446558905,[ 1.25602364e-03 -3.20952158e-05 -8.08120096e-03],7591,3747,0.04900016091487892,[ 3.23114383e-17 -4.71802714e-17 -2.84629835e-17]
434,building,6656,3457,triangles,0.3905172062150765,[ 0.00088381 -0.00463238  0.00182259],6656,3457,0.40157563386542616,[-1.67328305e-16  1.82655292e-16 -1.45160777e-17]
463,building,7643,4004,triangles,0.298620478258801,[ 0.00018837  0.04782639 -0.00285013],7643,4004,0.403751322325734,[-7.18593170e-17  2.51103389e-16  6.56803394e-18]
428,building,7642,4475,triangles,0.0641440024886448,[0.00716876 0.00039434 0.01851706],7642,4475,0.06146226767124553,[-5.12067111e-17  3.78034041e-18 -1.62382134e-16]
453,building,7643,3652,triangles,0.43446909266439143,[ 2.86501628e-03 -2.52953303e-03  6.79047692e-05],7643,3652,0.4270853063440958,[ 8.59286629e-19 -3.79397134e-17 -5.46461645e-17]
469,building,7637,3897,triangles,0.17191165986149304,[-0.0006626   0.00854975  0.00551235],7637,3897,0.16634894141429057,[-2.11995050e-17  1.26598757e-16 -5.48487780e-17]
476,building,7642,3952,triangles,0.72213940933449,[0.01198224 0.01082954 0.00698436],7642,3952,0.6726147429697449,[ 2.49638648e-17  4.73502254e-17 -7.80976723e-18]
456,building,7641,4566,triangles,0.3712976133575771,[0.00650293 0.00048318 0.00311346],7641,4566,0.35717930124802216,[ 8.59535346e-18 -6.19424695e-18 -3.79162074e-17]
452,building,7634,3820,triangles,0.5837383971133395,[-2.36265411e-05 -9.01004766e-03  1.38807404e-02],7634,3820,0.583655654617585,[-1.18288160e-17  1.31831718e-16  1.91963955e-17]
454,building,7642,4152,triangles,0.08098551795196965,[-0.04985976  0.0124437   0.0185005 ],7642,4152,0.061002293299265424,[1.65784748e-17 6.41078926e-17 1.36304477e-17]
467,building,7643,4006,triangles,0.037145280012695396,[-5.13429065e-05 -1.36417661e-01 -1.13225933e-04],7643,4006,0.04137686817651279,[ 1.58723301e-17 -4.81087406e-16 -6.35689981e-19]
491,liquid_container,7643,3975,triangles,0.20490641304480514,[-0.00098324  0.01201203 -0.00072172],7643,3975,0.1908205207298841,[-4.41470759e-17 -6.35689963e-17  1.04196875e-17]
498,liquid_container,7643,3881,triangles,0.8838500828162487,[-0.00084352 -0.018741    0.00293548],7643,3881,0.8684642996866836,[7.19313526e-17 1.15899732e-16 1.93985084e-16]
416,building,7642,4020,triangles,0.20833622596883322,[-0.00058113  0.01148651  0.00031968],7642,4020,0.20873634539078992,[ 2.16493490e-16 -3.81138598e-17 -3.54194286e-17]
412,building,7642,4558,triangles,0.04659282747091792,[-0.00238106 -0.00081931 -0.00156925],7642,4558,0.047264859271073156,[ 1.40056656e-17 -5.92957257e-18 -1.94008916e-17]
420,building,7643,4409,triangles,0.15663988983608537,[ 0.00078919  0.01225852 -0.0013354 ],7643,4409,0.15790168854252862,[-1.58110464e-16 -2.17820520e-16  2.57348136e-17]
487,liquid_container,7637,3770,triangles,0.02188288736314531,[0.00050087 0.03990201 0.0013815 ],7637,3770,0.017380801992288013,[ 1.59438113e-17  1.47910714e-16 -4.23833898e-18]
474,building,7642,3847,triangles,0.3202202862372476,[ 0.00593406 -0.01912631  0.00151215],7642,3847,0.2861144150628131,[-2.11943798e-16  5.68386859e-17 -1.10630896e-16]
439,building,8512,4346,triangles,0.0982345037741734,[ 3.34994508e-05 -2.29792235e-04 -5.89842898e-05],8512,4346,0.09819974622044984,[-7.15539506e-17  1.03671482e-16 -4.08733741e-18]
435,building,7291,3250,triangles,0.0973593825860817,[-0.01714996  0.00019272  0.02530042],7291,3250,0.08799101697345683,[-2.18165229e-16  1.16317212e-17  4.35858080e-16]
460,building,8264,4748,triangles,0.5289548692651888,[ 9.27835923e-17  4.88703901e-18 -5.20124756e-18],8264,4748,0.5289548692651886,[-4.07097364e-17  2.64227468e-18 -5.19978612e-18]
441,building,9012,6637,triangles,0.20334676947322003,[-0.00022839  0.00174746  0.00399495],9012,6637,0.20829987332281732,[-4.71472592e-17 -1.99604283e-17 -1.51135529e-17]
493,liquid_container,6872,3404,triangles,0.06917427534181975,[ 2.28795961e-17  1.04363696e-16 -1.80694841e-17],6872,3404,0.0691742753418198,[-1.06978012e-17 -2.91386660e-17 -2.73515797e-18]
490,liquid_container,7608,3848,triangles,0.06687284010855805,[ 1.04261241e-03  1.38508918e-02 -5.37946531e-05],7608,3848,0.06160995122557127,[-4.53007167e-17 -3.42184123e-17  4.35046828e-17]
479,building,7642,4095,triangles,0.14974794452617193,[0.00336947 0.00727606 0.00117906],7642,4095,0.14676090465612207,[ 1.24212132e-16 -1.14092699e-16 -8.81129385e-20]
450,building,7516,3301,triangles,0.07194264225459039,[-0.00074845  0.00252751 -0.00227904],7516,3301,0.07195175223170883,[-6.47770235e-17  2.50121795e-16  1.91539537e-17]
465,building,7643,3983,triangles,0.023838009492563827,[ 3.21668446e-04  6.05240385e-03 -2.96766687e-05],7643,3983,0.022992888052946688,[-2.04281873e-17  1.81209136e-16 -2.50662751e-17]
488,liquid_container,7642,3827,triangles,0.057601395518590795,[ 0.08760448  0.00209516 -0.00189909],7642,3827,0.03548880753178902,[-1.56989075e-16 -4.97163498e-18 -2.94635552e-18]
1795,swingset,7640,3841,triangles,0.4559803179140717,[ 0.00148477 -0.01091122  0.00149814],7640,3841,0.4519421723193036,[ 1.43178593e-16 -1.13161238e-16 -4.29412934e-18]
1711,door,8320,3939,triangles,0.012850808778749398,[-0.0020087  -0.00694309  0.00035214],8320,3939,0.013401374285117219,[-1.71014933e-17  2.83735406e-16 -1.66192862e-17]
1759,snowman,7617,3797,triangles,0.2924553969452913,[0.00679255 0.02921299 0.02615548],7617,3797,0.2506092279084386,[-2.45319230e-17 -2.50860112e-16  5.38152614e-17]
1729,door,9024,4566,triangles,0.10661901046806109,[-0.00098927  0.00712599 -0.00035224],9024,4566,0.11131069533823233,[-8.94427375e-17 -4.88594783e-17  9.40002809e-18]
1755,snowman,7642,3848,triangles,0.11909423703514299,[-0.04890144 -0.05046146 -0.02050836],7642,3848,0.163870191812305,[ 1.00981824e-18  2.99879952e-17 -6.01833638e-18]
1739,staircase,7634,4009,triangles,0.6450799442052986,[-0.00020181  0.00896686  0.00737371],7634,4009,0.6173616839784464,[-7.14486257e-18 -1.99806913e-17 -7.02716619e-17]
1735,staircase,7642,3901,triangles,0.48599926287878575,[ 0.006045   -0.0213869   0.00559633],7642,3901,0.43939800397626494,[-6.09327735e-17  8.97769426e-17  3.67133479e-18]
1772,computer,7641,4064,triangles,0.15768695635513735,[ 0.0026481   0.01551407 -0.05161456],7641,4064,0.218650906297343,[ 3.80990351e-17 -3.70745921e-17 -5.63962700e-16]
1703,chest,7642,3886,triangles,0.5983182033081326,[ 0.03754342 -0.01852644  0.00251367],7642,3886,0.5364503200944117,[-6.24250465e-18  4.17360362e-17  1.78084230e-15]
1728,door,7642,3978,triangles,0.07782493669755867,[-0.00237017  0.01998333 -0.00036375],7642,3978,0.06919273896146097,[2.11271702e-17 4.36218851e-17 1.54319745e-17]
1758,snowman,6080,3054,triangles,0.1619515284109262,[-0.00043693 -0.0002184  -0.00010916],6080,3054,0.16216393505065732,[ 9.18483255e-19  1.56715850e-16 -3.50807210e-18]
1725,door,6404,3198,triangles,0.04507868953557554,[ 1.16160295e-16  7.93481395e-18 -1.49355460e-17],6404,3198,0.04507868953557556,[ 1.32876130e-17  2.57333589e-18 -2.18169413e-18]
1788,bridge,7642,3857,triangles,0.00886884164181631,[-8.36492871e-05  2.88652609e-04  8.70231175e-04],7642,3857,0.008822694713986782,[-5.99035053e-18 -1.48285800e-18 -1.50903402e-17]
1743,shoe,8368,4277,triangles,0.15626030288197548,[-0.00106944  0.00497125  0.00159447],8368,4277,0.1577648020709796,[-1.23916932e-17 -7.49115004e-17 -4.62636190e-17]
1747,shoe,7133,2921,triangles,0.1541551508358389,[-0.00442205  0.00868308  0.02555536],7133,2921,0.17308023712625717,[-3.48726335e-18  2.94659500e-17  5.62523135e-17]
1756,snowman,7638,3841,triangles,0.10816687736228447,[0.00051911 0.01966628 0.01085513],7638,3841,0.09893438837653104,[4.15936197e-17 1.87265228e-17 4.57594852e-18]
1780,bridge,7634,4519,triangles,0.18362350212259831,[ 0.00292694  0.00306348 -0.00041024],7634,4519,0.18307237984494593,[-1.99951928e-17  1.58278642e-17 -3.09939308e-18]
1708,door,7641,3913,triangles,0.016326551555492393,[ 0.00496057 -0.00852128  0.0027277 ],7641,3913,0.015519477471859397,[-2.37039567e-16 -1.00510224e-16  3.68437001e-17]
1792,book,8448,4226,triangles,0.587676130161094,[ 5.78167286e-04 -3.89148530e-09 -2.93322992e-04],8448,4226,0.5856421851371664,[-1.73390250e-17  2.21072569e-17 -2.65011234e-18]
1731,door,7642,3753,triangles,0.10808376512610843,[ 0.01282518 -0.0090308   0.00025632],7642,3753,0.10017571677976521,[-1.34747292e-17  1.43474065e-18  2.77703668e-17]
1741,shoe,7642,3844,triangles,0.16590255121345504,[ 0.00080628 -0.00298294 -0.00851035],7642,3844,0.16836098975226718,[-2.70407468e-18 -1.31412975e-18  2.65425328e-17]
1713,door,7643,4147,triangles,0.024700526620129306,[-0.01151077 -0.00025724 -0.00315726],7643,4147,0.02473869032072983,[ 3.91683912e-15 -1.29675495e-18  2.17095602e-17]
1738,staircase,7642,3832,triangles,0.127499994029732,[-0.01286313 -0.00690657  0.01655467],7642,3832,0.11563020558689151,[-5.15364978e-16  2.41086726e-17  3.85738762e-16]
1796,swingset,6528,3372,triangles,0.4118289805251454,[-2.57307562e-05  2.24031022e-02  1.21598816e-05],6528,3372,0.4117654070417519,[1.91803210e-16 1.24455606e-16 1.97754361e-18]
1784,bridge,6555,2641,triangles,0.00642254241971951,[ 5.11368501e-12 -1.19668927e-13 -1.30917655e-11],6555,2641,0.006422542419719652,[-2.83462092e-16 -1.48625193e-17  2.16561276e-18]
1789,book,7640,3827,triangles,0.07594359166214174,[-0.00113313  0.00048574 -0.00900294],7640,3827,0.07572268857269852,[-3.15885575e-17  2.33333226e-17  1.31779150e-17]
1717,door,6468,3275,triangles,0.015458147230409195,[-0.0018145  -0.00286393  0.00058775],6468,3275,0.015726845734700946,[-1.14700446e-16 -2.44960964e-16 -6.68432654e-17]
1716,door,7642,4152,triangles,0.05361470089852277,[-0.00108505 -0.00615887  0.00066101],7642,4152,0.05564576772751561,[ 2.74066255e-16  1.12533083e-16 -3.40928313e-18]
1751,umbrella,7643,4027,triangles,0.13620643905984123,[-0.00064322  0.00625546  0.00150546],7643,4027,0.1312195306255678,[1.43636999e-17 3.38510157e-17 2.95682690e-18]
1702,chest,6400,3420,triangles,0.32514241817095463,[2.70080668e-09 3.80068552e-02 1.64949189e-02],6400,3420,0.32514241290207374,[-4.36338749e-17  1.77083819e-17 -2.90577341e-16]
1778,computer,9528,5026,triangles,0.2900994600911794,[-2.34232539e-16 -1.06199868e-16  3.14373588e-16],9528,5026,0.2900994600911794,[4.76417332e-17 3.01978564e-17 5.99373537e-17]
1763,phone_handle,7634,3909,triangles,0.07494089457395156,[-0.00036297 -0.00725435 -0.00241139],7634,3909,0.07728832133912666,[-6.47825359e-18  4.65965631e-18  4.66764429e-18]
1720,door,7643,3919,triangles,0.036224707595162574,[0.00943838 0.02199725 0.00052761],7643,3919,0.03183539512018725,[ 2.16116711e-17 -2.29243774e-16  2.79131570e-18]
1770,computer,7642,3987,triangles,0.2816577287616146,[-0.00413764  0.00040264  0.00249213],7642,3987,0.28591163631304106,[ 1.07068160e-17 -3.65479739e-17  1.13611987e-17]
1790,book,7642,3861,triangles,0.19096545768553747,[-0.02692603 -0.00168023 -0.00112893],7642,3861,0.1799593599056915,[ 9.77375825e-17 -3.24533919e-17 -1.19504970e-16]
1740,shoe,7636,3951,triangles,0.15733792773922148,[ 0.00095709 -0.00839165  0.00871214],7636,3951,0.14939192843819235,[ 1.29083448e-19 -4.47208287e-17 -2.53706052e-17]
1797,fireplace,7643,3687,triangles,0.2150923167948796,[-0.00053723 -0.00210755 -0.00078985],7643,3687,0.21407618213569338,[-1.82741144e-18  4.75955050e-18  1.73284149e-18]
1783,bridge,7640,4635,triangles,0.06711164490721634,[0.00855229 0.01102196 0.00275777],7640,4635,0.07067665029227159,[ 1.25274356e-17 -5.84453976e-17  1.93570438e-17]
1762,phone_handle,6776,3925,triangles,0.043059423976345844,[ 4.68188930e-06  7.65490191e-03 -3.38824141e-03],6776,3925,0.04114077575463367,[-1.21806316e-18 -7.36282938e-17  8.77571193e-18]
1732,door,9200,4629,triangles,0.02241142675763169,[-7.66264615e-04  8.00490208e-04 -5.44692957e-06],9200,4629,0.022308703272065807,[-3.70673944e-16  6.42539477e-16  8.31010868e-18]
1768,computer,6221,4269,triangles,0.1374342884830791,[1.07439889e-16 5.00383811e-18 5.07389347e-17],6221,4269,0.1374342884830791,[-1.94399557e-18  4.11717457e-18 -1.13128839e-18]
1734,staircase,7642,3770,triangles,0.1777776604935335,[-0.00179045 -0.01352934  0.01419283],7642,3770,0.16345915498434896,[ 1.05279770e-18  1.24627688e-16 -3.19108135e-16]
1712,door,7642,3811,triangles,0.023896785135962568,[-0.0011407   0.00357058  0.00026825],7642,3811,0.024416136915768,[6.90866939e-17 7.58307671e-17 2.48605766e-17]
1721,door,7642,3815,triangles,0.05287388936711073,[ 0.00172587 -0.00343392 -0.00057318],7642,3815,0.05179929447844112,[-8.80321009e-18  3.21253509e-18 -1.83339582e-18]
1799,fireplace,7642,3831,triangles,0.18814363964400055,[-0.00171785 -0.01572978 -0.00366154],7642,3831,0.1923382994244246,[-1.84312671e-17 -1.43842130e-16  6.49441346e-17]
1753,umbrella,8472,4507,triangles,0.24915753421354359,[ 5.34176966e-04  8.38334208e-04 -1.64826287e-05],8472,4507,0.24790846140980927,[-5.19085305e-17  4.48880388e-17 -3.07945171e-17]
1742,shoe,7643,4609,triangles,0.21407021784342722,[-0.0014129   0.00073579  0.01992566],7643,4609,0.21226567028185844,[2.40640660e-17 5.37165837e-18 2.10340773e-16]
1752,umbrella,6576,3612,triangles,0.31847254941233755,[ 6.29325360e-04 -2.28360728e-03  1.70771893e-06],6576,3612,0.32287631128522065,[ 8.10190785e-17  2.68950337e-16 -3.89592382e-17]
1733,staircase,7642,3827,triangles,0.238183039725735,[-0.01008978  0.01131011  0.00058504],7642,3827,0.22432670258357276,[-1.43136671e-16 -7.28520400e-17  3.33400525e-17]
1766,computer,7643,3873,triangles,0.2739886016608992,[ 0.01811316 -0.04755309 -0.00472651],7643,3873,0.2663653442544688,[ 7.64353294e-17 -1.86149759e-16 -2.29325696e-19]
1775,computer,7642,3839,triangles,0.352955713861157,[-0.01088134 -0.01672404  0.0097798 ],7642,3839,0.37704009785971554,[1.76145602e-16 4.29916804e-16 2.14380914e-16]
1761,phone_handle,7579,3974,triangles,0.15255825975665302,[0.00784717 0.00053017 0.00137392],7579,3974,0.15997266881330352,[3.92098142e-17 1.39196936e-17 1.01935739e-17]
1722,door,7642,3847,triangles,0.08213951319113545,[-0.00428139  0.00099907  0.00072555],7642,3847,0.08263386579872832,[-1.83041059e-17  1.49059057e-17  3.77806269e-17]
1771,computer,7637,3817,triangles,0.30820709168484656,[-0.01204272  0.00570468  0.01674131],7637,3817,0.3184163919390093,[-3.36673605e-17 -3.46490222e-18 -6.98861325e-17]
1730,door,9024,4566,triangles,0.10661901046806109,[-0.00098927  0.00712599 -0.00035224],9024,4566,0.11131069533823233,[-8.94427375e-17 -4.88594783e-17  9.40002809e-18]
1736,staircase,6819,3425,triangles,0.6493722743667042,[-0.005184    0.00868613  0.00379142],6819,3425,0.6166717763838806,[ 3.40360343e-17 -1.99029763e-16  9.43770609e-16]
1727,door,7332,3724,triangles,0.057294220374054475,[-1.30703309e-16 -1.51932709e-17 -2.30675367e-18],7332,3724,0.057294220374054475,[-8.01960241e-18  3.05300152e-18 -7.49042790e-19]
